Id,SalePrice
1657,154824.84782608695
1658,152350.37391304347
1659,140399.23913043478
1660,143865.01304347825
1661,447782.3304347826
1662,409253.81739130436
1663,386702.1217391304
1664,447574.0391304348
1665,306792.55217391305
1666,335109.9434782609
1667,363556.4434782609
1668,327931.8652173913
1669,300373.88260869565
1670,337027.48695652175
1671,267795.4521739131
1672,483822.67391304346
1673,302239.14782608696
1674,258781.3652173913
1675,186827.77826086956
1676,191264.0
1677,217633.44347826086
1678,461846.1217391304
1679,380865.652173913
1680,324336.6391304348
1681,264186.98260869563
1682,297459.73913043475
1683,182335.77826086956
1684,167214.36956521738
1685,172495.4956521739
1686,169105.8652173913
1687,164732.27826086956
1688,188533.12608695653
1689,186825.0608695652
1690,184751.5
1691,170400.95652173914
1692,265782.61739130435
1693,166815.7
1694,184375.08260869567
1695,167145.8
1696,275264.3869565217
1697,168316.81304347827
1698,350542.91739130433
1699,322319.14782608696
1700,238040.04347826086
1701,261385.96956521738
1702,263125.61739130435
1703,259720.9043478261
1704,311625.89130434784
1705,237392.7652173913
1706,447422.0478260869
1707,214371.4391304348
1708,219049.6347826087
1709,292592.56086956523
1710,232251.4304347826
1711,261139.63913043478
1712,231333.00869565218
1713,254165.20434782607
1714,223851.22608695654
1715,198160.0652173913
1716,198096.0695652174
1717,174193.04347826086
1718,142414.5608695652
1719,203935.1739130435
1720,262512.68260869564
1721,178823.3
1722,126190.52608695652
1723,151309.25217391303
1724,213257.0347826087
1725,234875.44347826086
1726,186250.8260869565
1727,169696.65652173912
1728,186583.69130434783
1729,165053.21304347826
1730,155178.0695652174
1731,123862.28695652174
1732,132356.80869565217
1733,126939.2
1734,131930.9391304348
1735,133109.34782608695
1736,117764.6695652174
1737,368786.5086956522
1738,218351.6739130435
1739,278410.2434782609
1740,181717.25652173912
1741,179538.24347826088
1742,174221.4391304348
1743,173526.2304347826
1744,326938.8782608696
1745,241859.32173913042
1746,281270.0478260869
1747,217794.52173913043
1748,212841.95652173914
1749,160771.04347826086
1750,152215.81304347827
1751,236915.4
1752,125138.83913043479
1753,148831.29130434783
1754,223210.1347826087
1755,166139.04782608696
1756,121091.84347826087
1757,121140.8304347826
1758,142824.9956521739
1759,172559.98260869566
1760,160092.08260869567
1761,159025.3391304348
1762,164340.9956521739
1763,166035.9391304348
1764,118592.98260869565
1765,180020.97391304348
1766,169827.39130434784
1767,208736.8260869565
1768,138097.28260869565
1769,159155.63913043478
1770,141571.73913043478
1771,138627.0652173913
1772,143190.17826086958
1773,140316.09130434782
1774,129870.04782608696
1775,135411.52173913043
1776,118943.23478260869
1777,116096.27391304348
1778,127542.63043478261
1779,113922.64782608696
1780,175853.65217391305
1781,132098.47826086957
1782,97818.50869565217
1783,134717.01304347825
1784,89934.27826086957
1785,115998.65652173913
1786,143168.75652173912
1787,171333.8260869565
1788,58361.31304347826
1789,108523.25217391305
1790,78163.58695652174
1791,168219.6695652174
1792,155888.91304347827
1793,138273.32173913042
1794,142879.78695652174
1795,140709.6
1796,114894.59565217391
1797,128727.86086956522
1798,122691.02173913043
1799,113232.28695652174
1800,120949.56956521739
1801,133332.73913043478
1802,160590.45652173914
1803,157511.13913043478
1804,140806.1652173913
1805,134988.04347826086
1806,116824.46086956521
1807,157884.0652173913
1808,123352.1347826087
1809,131131.4391304348
1810,148148.12608695653
1811,119699.31739130434
1812,121098.00869565217
1813,124893.11739130435
1814,99893.49130434783
1815,64748.12608695652
1816,100438.08260869565
1817,119945.81739130434
1818,135761.4652173913
1819,117316.29565217391
1820,67931.4
1821,122647.27826086957
1822,157607.05652173914
1823,65067.413043478264
1824,136507.48260869566
1825,135458.84782608695
1826,100700.20434782609
1827,111318.40434782609
1828,139752.7695652174
1829,114502.0304347826
1830,156141.37826086956
1831,176552.94347826086
1832,112621.85652173913
1833,152428.92173913043
1834,132527.22173913044
1835,175127.68260869564
1836,135123.32173913042
1837,98411.50434782609
1838,138960.09130434782
1839,81280.36086956522
1840,165761.67826086958
1841,150738.32173913042
1842,89242.73913043478
1843,142316.30434782608
1844,133474.28260869565
1845,139461.75217391303
1846,150383.91304347827
1847,144692.1695652174
1848,61365.13043478261
1849,113360.88260869565
1850,128712.1
1851,154247.25217391303
1852,130934.19565217392
1853,133597.98260869566
1854,176721.54782608696
1855,140777.09130434782
1856,217303.6347826087
1857,156674.87826086956
1858,140095.19130434783
1859,122230.8
1860,153315.08260869567
1861,122189.79130434783
1862,283408.38260869565
1863,279750.6391304348
1864,279750.6391304348
1865,326879.06086956523
1866,330371.16521739133
1867,252291.8304347826
1868,314597.95652173914
1869,196529.46086956523
1870,261972.78260869565
1871,255632.12173913044
1872,168883.17826086958
1873,223380.8
1874,138570.4347826087
1875,206533.6
1876,195533.5652173913
1877,207571.8304347826
1878,219040.7
1879,133785.2304347826
1880,136098.9304347826
1881,241023.89130434784
1882,259636.48695652175
1883,197138.08695652173
1884,219252.86956521738
1885,263227.44782608695
1886,306277.47826086957
1887,199830.45652173914
1888,285026.55217391305
1889,162928.18260869564
1890,134357.68260869564
1891,143246.8260869565
1892,114449.57826086956
1893,135205.4347826087
1894,127565.26086956522
1895,148053.87391304347
1896,128447.39130434782
1897,118830.61739130435
1898,105918.92173913044
1899,125203.33913043479
1900,145450.99130434782
1901,165107.8260869565
1902,127137.1652173913
1903,224193.9652173913
1904,135041.30434782608
1905,177306.19130434783
1906,151768.99130434782
1907,202028.57391304348
1908,114949.90434782609
1909,134693.22173913044
1910,124875.03913043479
1911,193484.58695652173
1912,278339.7173913043
1913,153140.1739130435
1914,70965.54782608696
1915,317213.5739130435
1916,77745.06956521739
1917,265121.2739130435
1918,137337.64347826087
1919,157318.24782608697
1920,154096.30434782608
1921,406365.7652173913
1922,331334.347826087
1923,202671.39130434784
1924,232474.76086956522
1925,221182.45652173914
1926,379607.3695652174
1927,138060.86956521738
1928,162422.61304347825
1929,128464.46086956521
1930,122659.49565217391
1931,139409.85652173913
1932,137606.35217391304
1933,169054.22608695654
1934,184841.08695652173
1935,177109.92173913043
1936,191893.91304347827
1937,184107.61304347825
1938,165875.4347826087
1939,247548.30434782608
1940,199381.63913043478
1941,177738.49130434782
1942,190918.28260869565
1943,198128.82173913042
1944,309624.6130434783
1945,351724.39130434784
1946,158740.73913043478
1947,309301.2826086957
1948,169113.24782608697
1949,246423.46956521738
1950,182879.80869565217
1951,287219.06086956523
1952,241877.31304347827
1953,163524.6652173913
1954,210559.6739130435
1955,131031.23043478261
1956,294857.18695652176
1957,169185.13043478262
1958,321895.7913043478
1959,140567.80869565217
1960,118081.64347826087
1961,120239.05652173913
1962,94932.60869565218
1963,106510.21739130435
1964,113664.01304347826
1965,151595.35217391304
1966,152961.19565217392
1967,283225.33478260867
1968,390415.347826087
1969,379793.25217391306
1970,435839.39130434784
1971,436376.7565217391
1972,368824.57826086954
1973,267399.52173913043
1974,317081.60869565216
1975,457685.3695652174
1976,273758.60869565216
1977,339987.7304347826
1978,357598.59130434785
1979,331674.00434782606
1980,195748.8391304348
1981,335336.0391304348
1982,231103.2
1983,217182.64782608696
1984,170024.96086956523
1985,203467.64347826087
1986,215125.62608695653
1987,190157.47391304348
1988,178392.90869565218
1989,185494.55217391305
1990,216864.7695652174
1991,220606.54782608696
1992,215682.96956521738
1993,168691.48260869566
1994,255540.6043478261
1995,185730.37391304347
1996,249153.5652173913
1997,322520.0652173913
1998,353167.07826086954
1999,250439.70869565217
2000,300511.5565217391
2001,264171.5304347826
2002,237277.65217391305
2003,259579.9
2004,270510.7826086957
2005,234651.15652173912
2006,223452.2695652174
2007,248497.69565217392
2008,212254.61304347825
2009,188342.04347826086
2010,189288.03913043477
2011,148800.4347826087
2012,181480.75217391303
2013,179907.01304347825
2014,189995.36956521738
2015,194895.0652173913
2016,193003.69565217392
2017,206034.4347826087
2018,124024.93043478261
2019,136107.47826086957
2020,125968.69130434783
2021,115934.6347826087
2022,180260.4304347826
2023,152877.8260869565
2024,218706.14782608696
2025,369570.2652173913
2026,180117.12608695653
2027,143354.77391304346
2028,155773.1608695652
2029,172744.21304347826
2030,282083.1217391304
2031,259980.94347826086
2032,286752.4434782609
2033,281468.2695652174
2034,163414.79565217393
2035,205691.99130434782
2036,190837.85652173913
2037,195542.87826086956
2038,344177.06086956523
2039,208863.2652173913
2040,407236.6130434783
2041,292870.2956521739
2042,203144.36086956522
2043,170311.76086956522
2044,174656.28260869565
2045,237131.25217391303
2046,132857.64782608696
2047,154434.04347826086
2048,135154.13043478262
2049,132367.90869565218
2050,173473.3260869565
2051,100754.50434782609
2052,136570.4347826087
2053,141932.28260869565
2054,75548.34782608696
2055,152383.14782608696
2056,122508.23478260869
2057,127030.28260869565
2058,217146.2347826087
2059,122095.85652173913
2060,158983.07826086957
2061,176873.14782608696
2062,135758.04347826086
2063,113165.98260869565
2064,138736.41304347827
2065,130281.30434782608
2066,177182.38260869565
2067,121696.67391304347
2068,133784.95652173914
2069,90262.97826086957
2070,115026.74347826088
2071,90912.45652173914
2072,138912.3
2073,136385.36086956522
2074,183850.0956521739
2075,145910.97826086957
2076,125789.41739130435
2077,148869.23913043478
2078,131290.69565217392
2079,133153.17826086958
2080,116336.04347826086
2081,121845.86956521739
2082,133276.90869565218
2083,146204.8304347826
2084,113232.04347826086
2085,128824.91304347826
2086,124796.53913043479
2087,126180.85652173913
2088,119151.48260869565
2089,84536.21304347826
2090,137408.64347826087
2091,128837.32608695653
2092,141131.9391304348
2093,143411.97391304348
2094,141456.73913043478
2095,157469.81739130436
2096,92829.31304347827
2097,99138.49565217391
2098,149098.1043478261
2099,59701.078260869566
2100,115070.30434782608
2101,129040.96086956521
2102,149922.5956521739
2103,104049.82173913044
2104,133938.28260869565
2105,134495.15217391305
2106,83558.72608695652
2107,263246.9260869565
2108,123008.14782608696
2109,117435.56521739131
2110,122224.94782608695
2111,156831.61739130435
2112,138130.5956521739
2113,121534.23913043478
2114,108570.25217391305
2115,154277.8347826087
2116,115605.64347826087
2117,148820.89130434784
2118,119112.3
2119,105776.37391304348
2120,109472.41304347826
2121,106484.59130434782
2122,92892.53913043479
2123,94910.49130434783
2124,201623.22608695654
2125,135452.88260869565
2126,161401.48695652175
2127,155989.15217391305
2128,130285.70869565217
2129,99480.07391304348
2130,154310.45652173914
2131,166204.0608695652
2132,119908.55652173913
2133,116669.69565217392
2134,120359.40869565218
2135,107011.85652173913
2136,87243.26521739131
2137,120179.98695652174
2138,137676.73913043478
2139,153749.13043478262
2140,136220.21739130435
2141,137685.64782608696
2142,131427.59130434782
2143,143520.80434782608
2144,116999.8304347826
2145,135848.04347826086
2146,148626.47391304348
2147,155736.95652173914
2148,126011.42608695652
2149,134941.52173913043
2150,236844.7
2151,131691.47391304348
2152,172621.96086956523
2153,159607.39130434784
2154,119072.60869565218
2155,131802.5
2156,221036.44347826086
2157,235210.38260869565
2158,235399.81739130436
2159,207458.05217391305
2160,170779.48695652175
2161,269038.2347826087
2162,456432.01304347825
2163,343956.7
2164,261675.3347826087
2165,176251.7347826087
2166,144104.6739130435
2167,205707.89130434784
2168,209689.5652173913
2169,191660.8260869565
2170,219910.39130434784
2171,137859.52173913043
2172,140865.97826086957
2173,154388.4652173913
2174,246024.01739130434
2175,331293.6347826087
2176,326026.9130434783
2177,262077.18260869564
2178,223053.01304347825
2179,143955.01739130434
2180,196186.30434782608
2181,189527.71739130435
2182,230084.21304347826
2183,196000.97391304348
2184,138766.84782608695
2185,128212.98695652174
2186,144578.7347826087
2187,148548.04347826086
2188,156712.22608695654
2189,180891.18260869564
2190,87504.50869565217
2191,88536.68260869566
2192,100448.91304347826
2193,99675.09565217391
2194,101672.3
2195,112791.52173913043
2196,107227.68695652173
2197,112290.0
2198,148522.88695652175
2199,165231.17826086958
2200,125910.29130434783
2201,128361.86086956522
2202,188105.18695652173
2203,158765.35217391304
2204,161758.30869565217
2205,108619.52173913043
2206,134777.95652173914
2207,234881.40869565218
2208,232281.8391304348
2209,185939.0347826087
2210,122866.12608695652
2211,116039.04347826086
2212,116250.92608695652
2213,106796.11304347827
2214,140478.9347826087
2215,102418.4695652174
2216,148405.3260869565
2217,77672.1
2218,102586.41739130435
2219,81522.40869565218
2220,67362.11739130435
2221,316868.28695652174
2222,247132.64347826087
2223,256914.46956521738
2224,221088.6652173913
2225,137387.1043478261
2226,184888.08260869567
2227,202415.54782608696
2228,271706.8869565217
2229,241520.74782608697
2230,159173.09130434782
2231,210405.90869565218
2232,181170.8391304348
2233,173587.9391304348
2234,261181.8260869565
2235,197127.51304347825
2236,286732.8608695652
2237,355484.94782608695
2238,204958.0043478261
2239,123816.72608695652
2240,163648.6043478261
2241,149471.1043478261
2242,135417.90869565218
2243,138671.85652173913
2244,95340.0
2245,89684.44347826087
2246,140327.31304347827
2247,104965.21304347826
2248,123743.47826086957
2249,126220.43478260869
2250,135417.39130434784
2251,113129.21739130435
2252,182139.13043478262
2253,154616.03913043477
2254,175416.7695652174
2255,194927.1739130435
2256,180214.2
2257,197968.4
2258,177516.52173913043
2259,178937.8260869565
2260,151506.3956521739
2261,188548.09130434782
2262,205404.28260869565
2263,327937.3
2264,435220.55217391305
2265,172615.2
2266,281505.85652173916
2267,363117.3652173913
2268,372194.7652173913
2269,164703.63043478262
2270,180526.21739130435
2271,244604.45652173914
2272,204995.94347826086
2273,164853.28260869565
2274,173942.55217391305
2275,166399.02608695652
2276,164389.1608695652
2277,182632.38695652175
2278,160467.45652173914
2279,122167.67826086956
2280,119304.21739130435
2281,177183.71739130435
2282,173853.22608695654
2283,99509.58260869565
2284,108133.59565217391
2285,145785.11739130435
2286,130524.1347826087
2287,331866.7739130435
2288,264996.4608695652
2289,386986.5739130435
2290,425549.8652173913
2291,307336.9913043478
2292,406540.1130434783
2293,443617.88260869565
2294,406046.6304347826
2295,436947.83478260867
2296,292108.52173913043
2297,303736.0739130435
2298,305660.18260869564
2299,368844.65652173915
2300,322105.0739130435
2301,268464.41739130433
2302,239512.62608695653
2303,244871.01304347825
2304,251154.40869565218
2305,185619.35652173913
2306,186011.1347826087
2307,185765.2652173913
2308,221462.44347826086
2309,278550.44782608695
2310,219103.19130434783
2311,192486.78260869565
2312,176520.37391304347
2313,174024.29565217393
2314,174843.36086956522
2315,171516.60869565216
2316,185196.11739130435
2317,177852.39130434784
2318,172902.86956521738
2319,172179.9
2320,184036.2695652174
2321,255882.4391304348
2322,166547.5347826087
2323,180597.75217391303
2324,168132.91304347827
2325,222494.04347826086
2326,164898.1
2327,210480.45217391304
2328,218751.92608695652
2329,185534.28260869565
2330,178827.34782608695
2331,355930.64782608696
2332,411588.90869565215
2333,323503.95652173914
2334,258964.5043478261
2335,249225.5652173913
2336,332291.8086956522
2337,204706.64347826087
2338,281269.1956521739
2339,237539.01304347825
2340,376707.4695652174
2341,223786.74782608697
2342,248406.94782608695
2343,225449.9391304348
2344,234942.82173913042
2345,253034.94347826086
2346,220095.2304347826
2347,199690.09130434782
2348,231087.9043478261
2349,156911.90869565218
2350,276456.75217391306
2351,240394.01304347825
2352,244960.79130434783
2353,210093.91739130433
2354,131464.57391304348
2355,158960.64782608696
2356,148003.7347826087
2357,198968.77826086956
2358,196345.26086956522
2359,122852.31304347827
2360,120861.52173913043
2361,138659.23913043478
2362,272476.76086956525
2363,141011.76086956522
2364,155392.68260869564
2365,221445.01739130434
2366,191882.08695652173
2367,223709.29565217393
2368,201235.41739130433
2369,222005.2347826087
2370,172149.36956521738
2371,174262.72608695654
2372,190331.18260869564
2373,256742.74347826088
2374,298265.0
2375,252784.05217391305
2376,274725.7826086957
2377,340744.0347826087
2378,134406.47826086957
2379,198333.78260869565
2380,146014.07391304348
2381,158330.41739130433
2382,188921.61739130435
2383,222086.4043478261
2384,238394.99130434782
2385,150295.4347826087
2386,139994.89130434784
2387,132822.98695652175
2388,102883.28260869565
2389,126696.19565217392
2390,133140.8304347826
2391,133184.8260869565
2392,115321.05217391305
2393,160696.13913043478
2394,143118.47826086957
2395,197405.8260869565
2396,145643.18260869564
2397,204720.27826086956
2398,121401.64782608696
2399,66232.24347826088
2400,60462.6
2401,118087.89130434782
2402,133741.21739130435
2403,132302.15652173912
2404,141275.5652173913
2405,156805.13913043478
2406,136099.97826086957
2407,128267.19130434783
2408,137134.34782608695
2409,130312.0
2410,168586.19130434783
2411,124583.91304347826
2412,154442.0652173913
2413,136157.8260869565
2414,136159.67826086958
2415,129193.07826086956
2416,130057.20869565217
2417,132065.4347826087
2418,125773.47826086957
2419,129506.9695652174
2420,126958.52173913043
2421,150729.13043478262
2422,121927.79565217391
2423,134395.6739130435
2424,152582.7652173913
2425,163811.96956521738
2426,127170.08260869565
2427,136541.44347826086
2428,167503.8
2429,116508.52608695652
2430,131735.69565217392
2431,115153.40434782609
2432,134281.30434782608
2433,145281.84782608695
2434,144574.23913043478
2435,154477.0956521739
2436,105440.43478260869
2437,109077.06521739131
2438,124612.02173913043
2439,115698.09565217391
2440,125882.06521739131
2441,111589.34782608696
2442,108023.69130434783
2443,114025.16086956521
2444,123712.45217391304
2445,98936.86086956522
2446,131693.88260869565
2447,234173.30434782608
2448,147832.5043478261
2449,116644.4
2450,162669.67826086958
2451,125715.99130434783
2452,219844.85652173913
2453,97997.78695652174
2454,120740.18695652173
2455,116095.31304347827
2456,140691.38260869565
2457,120901.10434782608
2458,105633.39565217392
2459,111736.26956521739
2460,144450.4652173913
2461,120199.78695652174
2462,138074.91739130433
2463,118089.71739130435
2464,163149.47391304348
2465,129604.10869565218
2466,119898.26956521739
2467,155518.98695652175
2468,95927.09130434782
2469,93562.52173913043
2470,190234.92608695652
2471,227858.8260869565
2472,180650.64782608696
2473,121601.52608695652
2474,106380.02173913043
2475,237133.64347826087
2476,121255.00869565217
2477,133766.08695652173
2478,166031.95652173914
2479,117082.5
2480,137181.00869565218
2481,117930.03913043479
2482,133921.21739130435
2483,119001.16086956521
2484,124383.17391304347
2485,125424.6
2486,153759.30434782608
2487,178420.15217391305
2488,150338.19130434783
2489,146418.82173913042
2490,150529.89130434784
2491,99027.71304347826
2492,180742.8652173913
2493,135008.87391304347
2494,171917.58260869567
2495,108585.13043478261
2496,220825.1739130435
2497,149585.81304347827
2498,119272.17391304347
2499,96071.9
2500,132357.26086956522
2501,138046.30434782608
2502,148306.8391304348
2503,111501.13043478261
2504,195690.81739130436
2505,216116.71304347826
2506,264323.0260869565
2507,326680.0739130435
2508,263126.50434782606
2509,226814.85652173913
2510,235100.75217391303
2511,189414.37391304347
2512,215131.52608695652
2513,217073.69565217392
2514,237594.21304347826
2515,149724.5347826087
2516,156073.72608695654
2517,133642.6608695652
2518,137080.4
2519,229854.70434782607
2520,209417.02173913043
2521,190987.6695652174
2522,221551.71304347826
2523,132179.81739130436
2524,138865.21739130435
2525,144266.34782608695
2526,139981.34347826088
2527,112956.55652173913
2528,127745.21739130435
2529,133766.79565217393
2530,113096.05652173913
2531,250843.7304347826
2532,233283.96086956523
2533,196349.87391304347
2534,244126.41739130433
2535,317673.24782608694
2536,231511.1
2537,228941.41739130433
2538,183754.96086956523
2539,189158.98260869566
2540,177384.87391304347
2541,176949.57391304348
2542,157064.01739130434
2543,132301.47826086957
2544,136996.1695652174
2545,130923.9695652174
2546,143925.65217391305
2547,141283.69565217392
2548,145356.81304347827
2549,162311.99130434782
2550,367248.2652173913
2551,143586.25652173912
2552,122848.77826086957
2553,86411.33913043479
2554,123853.62608695652
2555,108724.34782608696
2556,101167.25217391305
2557,119619.23478260869
2558,157391.28260869565
2559,135756.40869565218
2560,125737.79130434783
2561,134723.17826086958
2562,129577.96086956521
2563,140614.78695652174
2564,162574.11304347825
2565,115191.76086956522
2566,139969.14347826087
2567,127472.41739130435
2568,180825.5695652174
2569,186053.08260869567
2570,119557.36956521739
2571,161042.34347826088
2572,190557.20869565217
2573,242352.29130434783
2574,299322.5304347826
2575,127673.93043478261
2576,134193.28695652174
2577,160811.94347826086
2578,98695.0
2579,69370.25217391305
2580,132779.0043478261
2581,136522.20869565217
2582,119671.80434782608
2583,270833.0956521739
2584,161642.5956521739
2585,177031.11304347825
2586,205732.13043478262
2587,207253.53913043477
2588,149574.25217391303
2589,146157.19130434783
2590,232619.30434782608
2591,210383.2347826087
2592,229154.6652173913
2593,247742.67826086958
2594,179463.1043478261
2595,208214.20434782607
2596,331878.1217391304
2597,183208.4
2598,267374.3304347826
2599,308327.5260869565
2600,151565.15217391305
2601,134371.5043478261
2602,81961.24347826088
2603,87898.47826086957
2604,84704.5347826087
2605,81089.94347826087
2606,142760.3260869565
2607,174323.63913043478
2608,201479.69565217392
2609,166414.87826086956
2610,117619.34782608696
2611,158302.24347826088
2612,154050.74782608697
2613,127711.52173913043
2614,124523.38695652173
2615,152290.8260869565
2616,139561.08695652173
2617,166980.4347826087
2618,179333.63043478262
2619,224670.85217391304
2620,186650.37826086956
2621,182862.00869565218
2622,188889.26086956522
2623,246295.52608695652
2624,276474.41739130433
2625,321526.847826087
2626,164188.3347826087
2627,190150.52173913043
2628,398851.7347826087
2629,553663.0173913044
2630,352546.6782608696
2631,439173.2652173913
2632,389249.4608695652
2633,310219.48695652175
2634,374131.6
2635,149446.35652173913
2636,192295.24347826088
2637,159272.20869565217
2638,255965.44347826086
2639,178322.19130434783
2640,151456.65217391305
2641,103900.74347826088
2642,195463.91304347827
2643,103563.54782608696
2644,131324.3
2645,99161.12173913044
2646,90435.65217391304
2647,99026.95652173914
2648,134931.84782608695
2649,135586.24347826088
2650,146920.18695652173
2651,152555.1739130435
2652,451348.8
2653,255747.29565217393
2654,246777.70434782607
2655,369005.2043478261
2656,323661.40869565215
2657,328068.91739130433
2658,265772.2956521739
2659,299159.42173913046
2660,318697.152173913
2661,338082.0695652174
2662,350421.14347826084
2663,288351.82608695654
2664,278902.3695652174
2665,309439.2260869565
2666,284416.2304347826
2667,168385.65652173912
2668,175687.4956521739
2669,176168.88695652175
2670,286673.77826086956
2671,176712.49130434782
2672,183508.54347826086
2673,200762.68260869564
2674,200598.5956521739
2675,169180.8347826087
2676,185882.30434782608
2677,197738.5652173913
2678,265682.9260869565
2679,286939.8782608696
2680,276822.6043478261
2681,404453.8652173913
2682,327676.0739130435
2683,509116.76086956525
2684,299474.9608695652
2685,341912.78695652174
2686,262392.37391304347
2687,323078.76086956525
2688,232539.68695652173
2689,216653.9652173913
2690,469987.22173913044
2691,183950.8260869565
2692,132150.97391304348
2693,193785.91739130433
2694,131618.22173913044
2695,189346.9956521739
2696,185660.23913043478
2697,191615.68260869564
2698,198948.47826086957
2699,180109.12173913044
2700,165100.15652173912
2701,149156.5043478261
2702,112135.43478260869
2703,136911.34347826088
2704,142101.4347826087
2705,128320.9
2706,120519.37826086956
2707,122711.12173913044
2708,136077.32173913042
2709,118324.13043478261
2710,127704.38260869565
2711,281235.4043478261
2712,356552.5478260869
2713,174940.71739130435
2714,150104.24347826088
2715,172970.69565217392
2716,153691.85652173913
2717,181483.08695652173
2718,233242.63913043478
2719,156581.9956521739
2720,160261.28260869565
2721,141495.65217391305
2722,159984.25217391303
2723,145523.08695652173
2724,127772.39130434782
2725,134430.3260869565
2726,145540.76086956522
2727,165866.52173913043
2728,169400.01739130434
2729,151010.81304347827
2730,142634.02173913043
2731,119052.82608695653
2732,117116.80869565217
2733,161206.69565217392
2734,143895.12173913044
2735,131656.19565217392
2736,146598.19565217392
2737,122542.51304347826
2738,132298.32173913042
2739,161099.3347826087
2740,134013.63043478262
2741,145574.6739130435
2742,150220.0652173913
2743,147233.95217391304
2744,146474.78260869565
2745,139776.4652173913
2746,133034.95217391304
2747,157446.44347826086
